id,label
107093,glacier
107094,street
107095,street
107096,sea
107097,mountain
107098,sea
107099,sea
107100,glacier
107101,street
107102,street
107103,street
107104,buildings
107105,glacier
107106,mountain
107107,sea
107108,buildings
107109,buildings
107110,buildings
107111,buildings
107112,forest
107113,sea
107114,sea
107115,mountain
107116,buildings
107117,mountain
107118,forest
107119,forest
107120,glacier
107121,glacier
107122,forest
107123,sea
107124,sea
107125,glacier
107126,buildings
107127,forest
107128,sea
107129,glacier
107130,street
107131,buildings
107132,forest
107133,mountain
107134,glacier
107135,mountain
107136,street
107137,glacier
107138,mountain
107139,glacier
107140,mountain
107141,street
107142,forest
107143,street
107144,mountain
107145,sea
107146,street
107147,mountain
107148,street
107149,buildings
107150,mountain
107151,mountain
107152,sea
107153,buildings
107154,forest
107155,mountain
107156,forest
107157,forest
107158,sea
107159,mountain
107160,glacier
107161,street
107162,street
107163,forest
107164,forest
107165,buildings
107166,glacier
107167,mountain
107168,forest
107169,street
107170,sea
107171,glacier
107172,forest
107173,forest
107174,forest
107175,sea
107176,glacier
107177,sea
107178,mountain
107179,mountain
107180,sea
107181,glacier
107182,forest
107183,sea
107184,sea
107185,glacier
107186,glacier
107187,sea
107188,street
107189,mountain
107190,glacier
107191,glacier
107192,sea
107193,glacier
107194,buildings
107195,buildings
107196,sea
107197,buildings
107198,buildings
107199,mountain
107200,street
107201,sea
107202,sea
107203,street
107204,street
107205,street
107206,sea
107207,mountain
107208,buildings
107209,buildings
107210,mountain
107211,glacier
107212,buildings
107213,buildings
107214,sea
107215,street
107216,buildings
107217,mountain
107218,mountain
107219,glacier
107220,glacier
107221,street
107222,forest
107223,glacier
107224,buildings
107225,sea
107226,glacier
107227,glacier
107228,buildings
107229,sea
107230,forest
107231,forest
107232,forest
107233,street
107234,glacier
107235,street
107236,buildings
107237,forest
107238,sea
107239,mountain
107240,buildings
107241,glacier
107242,forest
107243,forest
107244,sea
107245,mountain
107246,mountain
107247,street
107248,street
107249,mountain
107250,glacier
107251,buildings
107252,mountain
107253,mountain
107254,buildings
107255,street
107256,mountain
107257,sea
107258,forest
107259,mountain
107260,mountain
107261,sea
107262,forest
107263,forest
107264,street
107265,mountain
107266,glacier
107267,mountain
107268,buildings
107269,mountain
107270,buildings
107271,sea
107272,mountain
107273,glacier
107274,mountain
107275,street
107276,mountain
107277,buildings
107278,sea
107279,mountain
107280,forest
107281,sea
107282,forest
107283,buildings
107284,glacier
107285,forest
107286,glacier
107287,glacier
107288,forest
107289,street
107290,sea
107291,buildings
107292,street
107293,sea
107294,mountain
107295,mountain
107296,buildings
107297,buildings
107298,buildings
107299,mountain
107300,glacier
107301,mountain
107302,sea
107303,sea
107304,street
107305,street
107306,mountain
107307,sea
107308,buildings
107309,forest
107310,mountain
107311,street
107312,glacier
107313,sea
107314,forest
107315,street
107316,buildings
107317,forest
107318,mountain
107319,mountain
107320,forest
107321,street
107322,mountain
107323,glacier
107324,glacier
107325,glacier
107326,buildings
107327,mountain
107328,sea
107329,glacier
107330,buildings
107331,sea
107332,glacier
107333,street
107334,forest
107335,buildings
107336,forest
107337,glacier
107338,mountain
107339,mountain
107340,forest
107341,mountain
107342,mountain
107343,forest
107344,forest
107345,sea
107346,sea
107347,forest
107348,street
107349,forest
107350,forest
107351,street
107352,mountain
107353,mountain
107354,glacier
107355,glacier
107356,forest
107357,forest
107358,glacier
107359,buildings
107360,sea
107361,forest
107362,forest
107363,forest
107364,buildings
107365,mountain
107366,buildings
107367,mountain
107368,glacier
107369,mountain
107370,forest
107371,buildings
107372,mountain
107373,buildings
107374,glacier
107375,glacier
107376,mountain
107377,glacier
107378,forest
107379,forest
107380,glacier
107381,mountain
107382,glacier
107383,glacier
107384,sea
107385,forest
107386,glacier
107387,street
107388,glacier
107389,glacier
107390,glacier
107391,buildings
107392,street
107393,forest
107394,street
107395,buildings
107396,mountain
107397,forest
107398,street
107399,street
107400,sea
107401,street
107402,mountain
107403,mountain
107404,street
107405,buildings
107406,sea
107407,sea
107408,sea
107409,sea
107410,sea
107411,mountain
107412,buildings
107413,forest
107414,forest
107415,buildings
107416,glacier
107417,forest
107418,buildings
107419,buildings
107420,buildings
107421,sea
107422,buildings
107423,sea
107424,mountain
107425,mountain
107426,street
107427,buildings
107428,mountain
107429,street
107430,glacier
107431,forest
107432,glacier
107433,sea
107434,street
107435,buildings
107436,forest
107437,glacier
107438,glacier
107439,street
107440,forest
107441,buildings
107442,glacier
107443,street
107444,street
107445,mountain
107446,street
107447,street
107448,glacier
107449,sea
107450,buildings
107451,glacier
107452,glacier
107453,glacier
107454,buildings
107455,buildings
107456,sea
107457,buildings
107458,mountain
107459,glacier
107460,buildings
107461,forest
107462,glacier
107463,glacier
107464,sea
107465,street
107466,sea
107467,mountain
107468,street
107469,mountain
107470,forest
107471,sea
107472,sea
107473,street
107474,mountain
107475,glacier
107476,street
107477,street
107478,mountain
107479,forest
107480,buildings
107481,sea
107482,mountain
107483,mountain
107484,glacier
107485,buildings
107486,street
107487,sea
107488,mountain
107489,sea
107490,mountain
107491,glacier
107492,mountain
107493,street
107494,buildings
107495,street
107496,street
107497,street
107498,street
107499,sea
107500,street
107501,buildings
107502,sea
107503,street
107504,glacier
107505,sea
107506,forest
107507,glacier
107508,buildings
107509,sea
107510,buildings
107511,street
107512,street
107513,forest
107514,sea
107515,glacier
107516,mountain
107517,forest
107518,forest
107519,street
107520,mountain
107521,buildings
107522,forest
107523,buildings
107524,glacier
107525,glacier
107526,street
107527,glacier
107528,street
107529,forest
107530,street
107531,mountain
107532,sea
107533,street
107534,street
107535,mountain
107536,street
107537,forest
107538,buildings
107539,sea
107540,sea
107541,sea
107542,sea
107543,glacier
107544,mountain
107545,forest
107546,mountain
107547,street
107548,sea
107549,sea
107550,glacier
107551,forest
107552,street
107553,sea
107554,sea
107555,mountain
107556,sea
107557,forest
107558,glacier
107559,forest
107560,mountain
107561,buildings
107562,sea
107563,forest
107564,sea
107565,mountain
107566,mountain
107567,street
107568,street
107569,buildings
107570,buildings
107571,buildings
107572,glacier
107573,sea
107574,street
107575,forest
107576,buildings
107577,street
107578,sea
107579,forest
107580,street
107581,mountain
107582,forest
107583,street
107584,sea
107585,street
107586,sea
107587,forest
107588,forest
107589,buildings
107590,forest
107591,glacier
107592,mountain
107593,mountain
107594,street
107595,buildings
107596,buildings
107597,sea
107598,street
107599,glacier
107600,sea
107601,mountain
107602,street
107603,street
107604,street
107605,mountain
107606,buildings
107607,buildings
107608,street
107609,forest
107610,street
107611,street
107612,street
107613,glacier
107614,glacier
107615,street
107616,forest
107617,buildings
107618,street
107619,buildings
107620,sea
107621,sea
107622,sea
107623,mountain
107624,sea
107625,forest
107626,buildings
107627,glacier
107628,mountain
107629,glacier
107630,buildings
107631,glacier
107632,glacier
107633,forest
107634,glacier
107635,buildings
107636,sea
107637,sea
107638,street
107639,street
107640,street
107641,forest
107642,street
107643,sea
107644,street
107645,sea
107646,forest
107647,forest
107648,forest
107649,sea
107650,glacier
107651,glacier
107652,forest
107653,buildings
107654,sea
107655,sea
107656,sea
107657,mountain
107658,buildings
107659,street
107660,glacier
107661,street
107662,buildings
107663,glacier
107664,sea
107665,buildings
107666,sea
107667,street
107668,glacier
107669,buildings
107670,mountain
107671,street
107672,mountain
107673,buildings
107674,glacier
107675,mountain
107676,mountain
107677,street
107678,mountain
107679,street
107680,forest
107681,sea
107682,mountain
107683,glacier
107684,forest
107685,buildings
107686,sea
107687,mountain
107688,buildings
107689,glacier
107690,glacier
107691,forest
107692,sea
107693,sea
107694,forest
107695,forest
107696,mountain
107697,street
107698,street
107699,buildings
107700,street
107701,glacier
107702,street
107703,glacier
107704,mountain
107705,forest
107706,sea
107707,sea
107708,buildings
107709,buildings
107710,street
107711,forest
107712,street
107713,glacier
107714,mountain
107715,buildings
107716,glacier
107717,sea
107718,forest
107719,sea
107720,street
107721,mountain
107722,street
107723,street
107724,street
107725,buildings
107726,mountain
107727,glacier
107728,sea
107729,forest
107730,forest
107731,buildings
107732,mountain
107733,forest
107734,glacier
107735,buildings
107736,mountain
107737,street
107738,street
107739,buildings
107740,forest
107741,buildings
107742,buildings
107743,forest
107744,glacier
107745,mountain
107746,street
107747,buildings
107748,buildings
107749,mountain
107750,street
107751,glacier
107752,sea
107753,forest
107754,street
107755,mountain
107756,glacier
107757,buildings
107758,buildings
107759,mountain
107760,glacier
107761,forest
107762,street
107763,street
107764,glacier
107765,mountain
107766,sea
107767,buildings
107768,street
107769,mountain
107770,buildings
107771,forest
107772,street
107773,glacier
107774,glacier
107775,buildings
107776,mountain
107777,mountain
107778,mountain
107779,sea
107780,glacier
107781,sea
107782,sea
107783,mountain
107784,sea
107785,sea
107786,mountain
107787,forest
107788,forest
107789,glacier
107790,sea
107791,forest
107792,sea
107793,sea
107794,mountain
107795,buildings
107796,glacier
107797,street
107798,sea
107799,mountain
107800,glacier
107801,street
107802,buildings
107803,mountain
107804,glacier
107805,sea
107806,mountain
107807,mountain
107808,mountain
107809,street
107810,glacier
107811,street
107812,mountain
107813,glacier
107814,forest
107815,buildings
107816,forest
107817,street
107818,street
107819,sea
107820,buildings
107821,mountain
107822,buildings
107823,mountain
107824,mountain
107825,mountain
107826,street
107827,sea
107828,sea
107829,glacier
107830,buildings
107831,buildings
107832,buildings
107833,glacier
107834,mountain
107835,sea
107836,sea
107837,sea
107838,buildings
107839,mountain
107840,forest
107841,buildings
107842,buildings
107843,buildings
107844,glacier
107845,sea
107846,glacier
107847,mountain
107848,forest
107849,glacier
107850,sea
107851,forest
107852,glacier
107853,glacier
107854,mountain
107855,glacier
107856,glacier
107857,buildings
107858,mountain
107859,mountain
107860,buildings
107861,sea
107862,forest
107863,street
107864,forest
107865,mountain
107866,street
107867,sea
107868,sea
107869,glacier
107870,street
107871,buildings
107872,glacier
107873,mountain
107874,forest
107875,mountain
107876,forest
107877,street
107878,mountain
107879,mountain
107880,buildings
107881,mountain
107882,sea
107883,glacier
107884,street
107885,mountain
107886,street
107887,street
107888,glacier
107889,buildings
107890,sea
107891,forest
107892,glacier
107893,sea
107894,street
107895,glacier
107896,glacier
107897,forest
107898,forest
107899,mountain
107900,forest
107901,street
107902,forest
107903,sea
107904,forest
107905,mountain
107906,mountain
107907,sea
107908,forest
107909,sea
107910,glacier
107911,forest
107912,forest
107913,street
107914,sea
107915,street
107916,glacier
107917,buildings
107918,sea
107919,mountain
107920,forest
107921,sea
107922,glacier
107923,mountain
107924,glacier
107925,street
107926,glacier
107927,sea
107928,glacier
107929,buildings
107930,mountain
107931,sea
107932,mountain
107933,glacier
107934,mountain
107935,sea
107936,sea
107937,street
107938,street
107939,mountain
107940,street
107941,mountain
107942,street
107943,buildings
107944,forest
107945,forest
107946,street
107947,street
107948,street
107949,mountain
107950,forest
107951,sea
107952,street
107953,mountain
107954,buildings
107955,forest
107956,glacier
107957,buildings
107958,glacier
107959,street
107960,mountain
107961,buildings
107962,sea
107963,glacier
107964,buildings
107965,glacier
107966,sea
107967,forest
107968,glacier
107969,forest
107970,mountain
107971,mountain
107972,glacier
107973,sea
107974,street
107975,buildings
107976,street
107977,street
107978,mountain
107979,buildings
107980,mountain
107981,mountain
107982,sea
107983,forest
107984,glacier
107985,buildings
107986,mountain
107987,sea
107988,buildings
107989,buildings
107990,glacier
107991,glacier
107992,mountain
107993,forest
107994,sea
107995,street
107996,sea
107997,mountain
107998,street
107999,forest
108000,forest
108001,glacier
108002,street
108003,sea
108004,sea
108005,glacier
108006,buildings
108007,buildings
108008,buildings
108009,forest
108010,buildings
108011,sea
108012,sea
108013,street
108014,sea
108015,sea
108016,street
108017,sea
108018,buildings
108019,street
108020,glacier
108021,street
108022,sea
108023,buildings
108024,forest
108025,glacier
108026,forest
108027,forest
108028,forest
108029,glacier
108030,sea
108031,glacier
108032,street
108033,forest
108034,glacier
108035,forest
108036,buildings
108037,forest
108038,sea
108039,street
108040,mountain
108041,glacier
108042,buildings
108043,glacier
108044,street
108045,sea
108046,street
108047,street
108048,forest
108049,street
108050,glacier
108051,street
108052,mountain
108053,street
108054,sea
108055,forest
108056,forest
108057,glacier
108058,glacier
108059,buildings
108060,forest
108061,forest
108062,forest
108063,buildings
108064,glacier
108065,sea
108066,street
108067,mountain
108068,street
108069,buildings
108070,buildings
108071,street
108072,mountain
108073,street
108074,glacier
108075,glacier
108076,mountain
108077,street
108078,forest
108079,glacier
108080,forest
108081,mountain
108082,sea
108083,street
108084,glacier
108085,buildings
108086,forest
108087,glacier
108088,forest
108089,street
108090,glacier
108091,street
108092,glacier
108093,forest
108094,mountain
108095,street
108096,sea
108097,mountain
108098,mountain
108099,forest
108100,forest
108101,glacier
108102,buildings
108103,buildings
108104,mountain
108105,street
108106,street
108107,glacier
108108,street
108109,glacier
108110,mountain
108111,glacier
108112,glacier
108113,mountain
108114,street
108115,buildings
108116,sea
108117,buildings
108118,street
108119,sea
108120,forest
108121,glacier
108122,street
108123,street
108124,forest
108125,buildings
108126,buildings
108127,sea
108128,glacier
108129,mountain
108130,street
108131,forest
108132,sea
108133,glacier
108134,buildings
108135,forest
108136,mountain
108137,street
108138,buildings
108139,glacier
108140,forest
108141,street
108142,glacier
108143,glacier
108144,street
108145,sea
108146,sea
108147,mountain
108148,street
108149,mountain
108150,buildings
108151,buildings
108152,sea
108153,forest
108154,buildings
108155,glacier
108156,forest
108157,glacier
108158,buildings
108159,buildings
108160,street
108161,forest
108162,glacier
108163,buildings
108164,buildings
108165,sea
108166,buildings
108167,street
108168,street
108169,buildings
108170,mountain
108171,forest
108172,street
108173,forest
108174,glacier
108175,forest
108176,buildings
108177,buildings
108178,forest
108179,glacier
108180,street
108181,glacier
108182,buildings
108183,glacier
108184,street
108185,buildings
108186,street
108187,mountain
108188,forest
108189,mountain
108190,sea
108191,sea
108192,mountain
108193,forest
108194,buildings
108195,sea
108196,street
108197,buildings
108198,forest
108199,mountain
108200,street
108201,forest
108202,buildings
108203,buildings
108204,mountain
108205,street
108206,forest
108207,forest
108208,street
108209,street
108210,glacier
108211,sea
108212,buildings
108213,forest
108214,sea
108215,mountain
108216,sea
108217,mountain
108218,glacier
108219,street
108220,glacier
108221,mountain
108222,glacier
108223,forest
108224,mountain
108225,street
108226,forest
108227,mountain
108228,sea
108229,buildings
108230,sea
108231,sea
108232,forest
108233,glacier
108234,buildings
108235,forest
108236,buildings
108237,sea
108238,street
108239,street
108240,sea
108241,forest
108242,mountain
108243,street
108244,mountain
108245,street
108246,buildings
108247,glacier
108248,forest
108249,forest
108250,street
108251,forest
108252,sea
108253,forest
108254,glacier
108255,forest
108256,forest
108257,mountain
108258,buildings
108259,street
108260,forest
108261,sea
108262,glacier
108263,forest
108264,forest
108265,glacier
108266,sea
108267,sea
108268,forest
108269,sea
108270,buildings
108271,street
108272,glacier
108273,sea
108274,sea
108275,glacier
108276,mountain
108277,mountain
108278,buildings
108279,mountain
108280,glacier
108281,glacier
108282,forest
108283,buildings
108284,sea
108285,glacier
108286,forest
108287,sea
108288,glacier
108289,sea
108290,glacier
108291,sea
108292,buildings
108293,forest
108294,mountain
108295,street
108296,glacier
108297,sea
108298,mountain
108299,street
108300,forest
108301,mountain
108302,glacier
108303,mountain
108304,street
108305,glacier
108306,sea
108307,buildings
108308,buildings
108309,forest
108310,buildings
108311,buildings
108312,street
108313,street
108314,forest
108315,forest
108316,glacier
108317,glacier
108318,street
108319,forest
108320,forest
108321,mountain
108322,buildings
108323,sea
108324,buildings
108325,sea
108326,street
108327,sea
108328,sea
108329,buildings
108330,street
108331,sea
108332,street
108333,mountain
108334,forest
108335,forest
108336,buildings
108337,buildings
108338,mountain
108339,forest
108340,sea
108341,mountain
108342,glacier
108343,mountain
108344,sea
108345,glacier
108346,sea
108347,sea
108348,glacier
108349,glacier
108350,forest
108351,sea
108352,forest
108353,buildings
108354,buildings
108355,glacier
108356,mountain
108357,glacier
108358,forest
108359,forest
108360,sea
108361,glacier
108362,glacier
108363,sea
108364,mountain
108365,mountain
108366,street
108367,glacier
108368,mountain
108369,glacier
108370,forest
108371,forest
108372,street
108373,buildings
108374,glacier
108375,buildings
108376,glacier
108377,mountain
108378,glacier
108379,glacier
108380,forest
108381,glacier
108382,mountain
108383,sea
108384,street
108385,mountain
108386,forest
108387,buildings
108388,forest
108389,buildings
108390,glacier
108391,buildings
108392,forest
108393,street
108394,street
108395,sea
108396,forest
108397,sea
108398,street
108399,forest
108400,street
108401,street
108402,mountain
108403,forest
108404,forest
108405,sea
108406,mountain
108407,forest
108408,street
108409,buildings
108410,forest
108411,buildings
108412,street
108413,mountain
108414,street
108415,sea
108416,glacier
108417,glacier
108418,street
108419,forest
108420,mountain
108421,sea
108422,forest
108423,sea
108424,glacier
108425,mountain
108426,forest
108427,forest
108428,forest
108429,sea
108430,forest
108431,glacier
108432,glacier
108433,buildings
108434,street
108435,street
108436,buildings
108437,buildings
108438,glacier
108439,mountain
108440,buildings
108441,mountain
108442,forest
108443,glacier
108444,glacier
108445,mountain
108446,buildings
108447,mountain
108448,mountain
108449,street
108450,buildings
108451,forest
108452,mountain
108453,glacier
108454,mountain
108455,sea
108456,street
108457,sea
108458,mountain
108459,glacier
108460,street
108461,mountain
108462,buildings
108463,mountain
108464,street
108465,buildings
108466,sea
108467,street
108468,forest
108469,glacier
108470,forest
108471,forest
108472,forest
108473,mountain
108474,forest
108475,sea
108476,forest
108477,sea
108478,mountain
108479,street
108480,forest
108481,sea
108482,street
108483,glacier
108484,glacier
108485,mountain
108486,sea
108487,street
108488,glacier
108489,glacier
108490,buildings
108491,sea
108492,sea
108493,mountain
108494,buildings
108495,sea
108496,street
108497,glacier
108498,glacier
108499,forest
108500,forest
108501,glacier
108502,sea
108503,forest
108504,sea
108505,mountain
108506,buildings
108507,mountain
108508,street
108509,glacier
108510,forest
108511,mountain
108512,glacier
108513,mountain
108514,forest
108515,forest
108516,street
108517,buildings
108518,glacier
108519,glacier
108520,mountain
108521,buildings
108522,mountain
108523,mountain
108524,glacier
108525,forest
108526,forest
108527,mountain
108528,glacier
108529,street
108530,sea
108531,street
108532,street
108533,glacier
108534,glacier
108535,glacier
108536,buildings
108537,street
108538,sea
108539,sea
108540,sea
108541,mountain
108542,glacier
108543,glacier
108544,glacier
108545,street
108546,buildings
108547,street
108548,buildings
108549,street
108550,glacier
108551,street
108552,forest
108553,forest
108554,mountain
108555,mountain
108556,sea
108557,forest
108558,glacier
108559,mountain
108560,mountain
108561,buildings
108562,mountain
108563,street
108564,forest
108565,buildings
108566,sea
108567,mountain
108568,glacier
108569,glacier
108570,mountain
108571,street
108572,glacier
108573,mountain
108574,forest
108575,street
108576,buildings
108577,street
108578,mountain
108579,street
108580,buildings
108581,street
108582,sea
108583,forest
108584,buildings
108585,glacier
108586,glacier
108587,sea
108588,forest
108589,buildings
108590,forest
108591,sea
108592,sea
108593,buildings
108594,sea
108595,glacier
108596,mountain
108597,glacier
108598,forest
108599,mountain
108600,street
108601,forest
108602,mountain
108603,street
108604,forest
108605,street
108606,glacier
108607,sea
108608,sea
108609,forest
108610,street
108611,mountain
108612,street
108613,street
108614,glacier
108615,sea
108616,glacier
108617,sea
108618,glacier
108619,street
108620,sea
108621,buildings
108622,sea
108623,buildings
108624,buildings
108625,forest
108626,forest
108627,glacier
108628,glacier
108629,buildings
108630,forest
108631,mountain
108632,forest
108633,sea
108634,street
108635,sea
108636,sea
108637,street
108638,mountain
108639,forest
108640,mountain
108641,street
108642,glacier
108643,mountain
108644,mountain
108645,mountain
108646,buildings
108647,buildings
108648,mountain
108649,sea
108650,buildings
108651,sea
108652,buildings
108653,mountain
108654,mountain
108655,buildings
108656,forest
108657,mountain
108658,mountain
108659,mountain
108660,forest
108661,buildings
108662,buildings
108663,buildings
108664,glacier
108665,glacier
108666,forest
108667,street
108668,sea
108669,sea
108670,forest
108671,sea
108672,sea
108673,street
108674,forest
108675,sea
108676,sea
108677,forest
108678,mountain
108679,mountain
108680,street
108681,forest
108682,street
108683,glacier
108684,sea
108685,sea
108686,street
108687,forest
108688,forest
108689,sea
108690,sea
108691,forest
108692,buildings
108693,mountain
108694,forest
108695,forest
108696,buildings
108697,buildings
108698,forest
108699,buildings
108700,sea
108701,forest
108702,forest
108703,sea
108704,mountain
108705,mountain
108706,buildings
108707,glacier
108708,glacier
108709,forest
108710,mountain
108711,street
108712,street
108713,forest
108714,forest
108715,forest
108716,glacier
108717,mountain
108718,buildings
108719,sea
108720,forest
108721,mountain
108722,forest
108723,mountain
108724,sea
108725,mountain
108726,mountain
108727,glacier
108728,sea
108729,glacier
108730,mountain
108731,forest
108732,glacier
108733,forest
108734,mountain
108735,street
108736,glacier
108737,street
108738,street
108739,sea
108740,forest
108741,sea
108742,mountain
108743,buildings
108744,glacier
108745,mountain
108746,buildings
108747,mountain
108748,mountain
108749,street
108750,glacier
108751,mountain
108752,sea
108753,buildings
108754,forest
108755,sea
108756,sea
108757,street
108758,forest
108759,mountain
108760,street
108761,buildings
108762,sea
108763,street
108764,forest
108765,forest
108766,street
108767,mountain
108768,forest
108769,street
108770,forest
108771,forest
108772,buildings
108773,mountain
108774,glacier
108775,glacier
108776,buildings
108777,mountain
108778,mountain
108779,street
108780,forest
108781,glacier
108782,forest
108783,glacier
108784,sea
108785,sea
108786,sea
108787,sea
108788,buildings
108789,street
108790,glacier
108791,buildings
108792,mountain
108793,buildings
108794,street
108795,buildings
108796,forest
108797,sea
108798,sea
108799,glacier
108800,street
108801,forest
108802,buildings
108803,mountain
108804,sea
108805,glacier
108806,mountain
108807,mountain
108808,mountain
108809,sea
108810,street
108811,glacier
108812,street
108813,mountain
108814,street
108815,street
108816,sea
108817,buildings
108818,sea
108819,mountain
108820,glacier
108821,glacier
108822,street
108823,glacier
108824,glacier
108825,mountain
108826,mountain
108827,glacier
108828,street
108829,street
108830,glacier
108831,buildings
108832,sea
108833,buildings
108834,glacier
108835,glacier
108836,sea
108837,forest
108838,buildings
108839,forest
108840,buildings
108841,glacier
108842,buildings
108843,mountain
108844,buildings
108845,forest
108846,buildings
108847,forest
108848,street
108849,forest
108850,forest
108851,forest
108852,forest
108853,mountain
108854,glacier
108855,forest
108856,sea
108857,street
108858,glacier
108859,buildings
108860,mountain
108861,glacier
108862,buildings
108863,buildings
108864,buildings
108865,street
108866,buildings
108867,glacier
108868,glacier
108869,forest
108870,glacier
108871,glacier
108872,forest
108873,forest
108874,sea
108875,forest
108876,mountain
108877,buildings
108878,glacier
108879,street
108880,street
108881,sea
108882,buildings
108883,glacier
108884,glacier
108885,buildings
108886,sea
108887,glacier
108888,buildings
108889,street
108890,street
108891,street
108892,mountain
108893,buildings
108894,street
108895,buildings
108896,sea
108897,mountain
108898,street
108899,street
108900,glacier
108901,street
108902,sea
108903,forest
108904,buildings
108905,forest
108906,forest
108907,mountain
108908,street
108909,buildings
108910,buildings
108911,glacier
108912,mountain
108913,buildings
108914,forest
108915,buildings
108916,mountain
108917,mountain
108918,forest
108919,buildings
108920,mountain
108921,street
108922,street
108923,buildings
108924,sea
108925,mountain
108926,mountain
108927,forest
108928,buildings
108929,buildings
108930,mountain
108931,glacier
108932,forest
108933,glacier
108934,buildings
108935,mountain
108936,mountain
108937,street
108938,mountain
108939,glacier
108940,mountain
108941,buildings
108942,glacier
108943,mountain
108944,forest
108945,sea
108946,buildings
108947,street
108948,glacier
108949,street
108950,forest
108951,sea
108952,mountain
108953,glacier
108954,buildings
108955,buildings
108956,sea
108957,street
108958,forest
108959,glacier
108960,sea
108961,sea
108962,glacier
108963,forest
108964,forest
108965,street
108966,sea
108967,mountain
108968,mountain
108969,sea
108970,glacier
108971,sea
108972,mountain
108973,buildings
108974,mountain
108975,sea
108976,forest
108977,mountain
108978,glacier
108979,buildings
108980,glacier
108981,street
108982,street
108983,buildings
108984,sea
108985,forest
108986,buildings
108987,street
108988,mountain
108989,glacier
108990,buildings
108991,forest
108992,street
108993,street
108994,forest
108995,glacier
108996,mountain
108997,buildings
108998,street
108999,buildings
109000,mountain
109001,street
109002,sea
109003,buildings
109004,forest
109005,sea
109006,mountain
109007,forest
109008,forest
109009,street
109010,glacier
109011,street
109012,sea
109013,forest
109014,forest
109015,buildings
109016,buildings
109017,glacier
109018,sea
109019,sea
109020,glacier
109021,buildings
109022,sea
109023,mountain
109024,sea
109025,street
109026,mountain
109027,street
109028,mountain
109029,street
109030,buildings
109031,sea
109032,sea
109033,sea
109034,buildings
109035,sea
109036,street
109037,glacier
109038,sea
109039,sea
109040,forest
109041,buildings
109042,buildings
109043,forest
109044,street
109045,buildings
109046,buildings
109047,street
109048,buildings
109049,mountain
109050,glacier
109051,mountain
109052,glacier
109053,mountain
109054,glacier
109055,buildings
109056,glacier
109057,mountain
109058,sea
109059,forest
109060,buildings
109061,glacier
109062,sea
109063,sea
109064,forest
109065,forest
109066,street
109067,mountain
109068,glacier
109069,mountain
109070,glacier
109071,forest
109072,street
109073,mountain
109074,glacier
109075,street
109076,glacier
109077,glacier
109078,sea
109079,street
109080,street
109081,mountain
109082,glacier
109083,street
109084,buildings
109085,street
109086,forest
109087,forest
109088,street
109089,street
109090,mountain
109091,street
109092,buildings
109093,street
109094,buildings
109095,mountain
109096,forest
109097,mountain
109098,mountain
109099,sea
109100,buildings
109101,buildings
109102,sea
109103,buildings
109104,sea
109105,mountain
109106,mountain
109107,forest
109108,sea
109109,sea
109110,forest
109111,forest
109112,forest
109113,street
109114,sea
109115,forest
109116,mountain
109117,forest
109118,street
109119,mountain
109120,glacier
109121,mountain
109122,mountain
109123,glacier
109124,glacier
109125,glacier
109126,street
109127,forest
109128,buildings
109129,street
109130,mountain
109131,street
109132,mountain
109133,street
109134,mountain
109135,street
109136,buildings
109137,glacier
109138,glacier
109139,mountain
109140,sea
109141,mountain
109142,glacier
109143,sea
109144,buildings
109145,mountain
109146,mountain
109147,buildings
109148,street
109149,street
109150,buildings
109151,buildings
109152,sea
109153,buildings
109154,glacier
109155,mountain
109156,mountain
109157,mountain
109158,mountain
109159,street
109160,mountain
109161,street
109162,forest
109163,glacier
109164,glacier
109165,mountain
109166,street
109167,mountain
109168,buildings
109169,street
109170,street
109171,street
109172,sea
109173,mountain
109174,sea
109175,forest
109176,sea
109177,mountain
109178,mountain
109179,forest
109180,buildings
109181,sea
109182,mountain
109183,sea
109184,glacier
109185,glacier
109186,mountain
109187,forest
109188,mountain
109189,sea
109190,mountain
109191,mountain
109192,glacier
109193,forest
109194,mountain
109195,sea
109196,glacier
109197,forest
109198,sea
109199,sea
109200,mountain
109201,glacier
109202,buildings
109203,mountain
109204,mountain
109205,buildings
109206,street
109207,glacier
109208,glacier
109209,forest
109210,sea
109211,mountain
109212,glacier
109213,buildings
109214,forest
109215,street
109216,buildings
109217,buildings
109218,forest
109219,mountain
109220,mountain
109221,glacier
109222,forest
109223,sea
109224,glacier
109225,street
109226,sea
109227,forest
109228,mountain
109229,street
109230,buildings
109231,forest
109232,mountain
109233,glacier
109234,glacier
109235,sea
109236,street
109237,street
109238,buildings
109239,buildings
109240,buildings
109241,mountain
109242,sea
109243,glacier
109244,glacier
109245,buildings
109246,forest
109247,buildings
109248,buildings
109249,street
109250,sea
109251,glacier
109252,sea
109253,forest
109254,forest
109255,sea
109256,street
109257,mountain
109258,sea
109259,forest
109260,street
109261,buildings
109262,buildings
109263,buildings
109264,buildings
109265,forest
109266,glacier
109267,mountain
109268,forest
109269,mountain
109270,mountain
109271,street
109272,forest
109273,sea
109274,glacier
109275,glacier
109276,forest
109277,mountain
109278,sea
109279,forest
109280,forest
109281,mountain
109282,buildings
109283,sea
109284,sea
109285,buildings
109286,mountain
109287,buildings
109288,glacier
109289,forest
109290,forest
109291,sea
109292,sea
109293,sea
109294,sea
109295,street
109296,street
109297,forest
109298,mountain
109299,forest
109300,mountain
109301,street
